,YearStart,YearEnd,LocationAbbr,LocationDesc,Datasource,Class,Topic,Question,Data_Value_Unit,Data_Value_Type,Data_Value,Data_Value_Alt,Data_Value_Footnote_Symbol,Data_Value_Footnote,Low_Confidence_Limit,High_Confidence_Limit ,Sample_Size,Total,Age(years),Education,Gender,Income,Race/Ethnicity,GeoLocation,ClassID,TopicID,QuestionID,DataValueTypeID,LocationID,StratificationCategory1,Stratification1,StratificationCategoryId1,StratificationID1
14876,2015,2015,SD,South Dakota,Behavioral Risk Factor Surveillance System,Physical Activity,Physical Activity - Behavior,Percent of adults who engage in no leisure-time physical activity,,Value,25.6,,~,Data not available because sample size is insufficient.,,,,,,,,,Asian,"(44.353130053, -100.373530637)",PA,PA1,Q047,VALUE,46,Race/Ethnicity,Asian,RACE,RACEASN
14877,2017,2017,OK,Oklahoma,Behavioral Risk Factor Surveillance System,Physical Activity,Physical Activity - Behavior,Percent of adults who achieve at least 150 minutes a week of moderate-intensity aerobic physical activity or 75 minutes a week of vigorous-intensity aerobic activity (or an equivalent combination),,Value,37.6,37.6,,,33.7,41.7,751.0,,45 - 54,,,,,"(35.472031356, -97.521070214)",PA,PA1,Q043,VALUE,40,Age (years),45 - 54,AGEYR,AGEYR4554
14878,2011,2011,WV,West Virginia,Behavioral Risk Factor Surveillance System,Physical Activity,Physical Activity - Behavior,Percent of adults who engage in muscle-strengthening activities on 2 or more days a week,,Value,24.7,24.7,,,21.8,27.8,1275.0,,,Some college or technical school,,,,"(38.665510202, -80.712640135)",PA,PA1,Q046,VALUE,54,Education,Some college or technical school,EDU,EDUCOTEC
14879,2017,2017,CA,California,Behavioral Risk Factor Surveillance System,Physical Activity,Physical Activity - Behavior,Percent of adults who achieve at least 150 minutes a week of moderate-intensity aerobic physical activity or 75 minutes a week of vigorous-intensity aerobic physical activity and engage in muscle-strengthening activities on 2 or more days a week,,Value,21.1,21.1,,,19.3,22.9,4055.0,,,,Female,,,"(37.638640123, -120.999999538)",PA,PA1,Q044,VALUE,6,Gender,Female,GEN,FEMALE
14880,2017,2017,MI,Michigan,Behavioral Risk Factor Surveillance System,Fruits and Vegetables,Fruits and Vegetables - Behavior,Percent of adults who report consuming fruit less than one time daily,,Value,36.4,36.4,,,35.2,37.6,10181.0,Total,,,,,,"(44.661319543001, -84.71439027)",FV,FV1,Q018,VALUE,26,Total,Total,OVR,OVERALL
14881,2019,2019,VA,Virginia,Behavioral Risk Factor Surveillance System,Physical Activity,Physical Activity - Behavior,Percent of adults who achieve at least 150 minutes a week of moderate-intensity aerobic physical activity or 75 minutes a week of vigorous-intensity aerobic physical activity and engage in muscle-strengthening activities on 2 or more days a week,,Value,21.3,21.3,,,18.5,24.5,1290.0,,,,,,Non-Hispanic Black,"(37.54268067400045, -78.45789046299967)",PA,PA1,Q044,VALUE,51,Race/Ethnicity,Non-Hispanic Black,RACE,RACEBLK
14882,2015,2015,LA,Louisiana,Behavioral Risk Factor Surveillance System,Physical Activity,Physical Activity - Behavior,Percent of adults who engage in no leisure-time physical activity,,Value,39.0,39.0,,,35.8,42.3,1453.0,,65 or older,,,,,"(31.312660644, -92.445680071)",PA,PA1,Q047,VALUE,22,Age (years),65 or older,AGEYR,AGEYR65PLUS
14883,2011,2011,FL,Florida,Behavioral Risk Factor Surveillance System,Physical Activity,Physical Activity - Behavior,Percent of adults who achieve at least 150 minutes a week of moderate-intensity aerobic physical activity or 75 minutes a week of vigorous-intensity aerobic activity (or an equivalent combination),,Value,46.8,46.8,,,43.0,50.7,1176.0,,35 - 44,,,,,"(28.932040377, -81.928960539)",PA,PA1,Q043,VALUE,12,Age (years),35 - 44,AGEYR,AGEYR3544
14884,2017,2017,MS,Mississippi,Behavioral Risk Factor Surveillance System,Fruits and Vegetables,Fruits and Vegetables - Behavior,Percent of adults who report consuming vegetables less than one time daily,,Value,29.2,29.2,,,25.5,33.2,1265.0,,,,,,Non-Hispanic Black,"(32.745510099, -89.538030825)",FV,FV1,Q019,VALUE,28,Race/Ethnicity,Non-Hispanic Black,RACE,RACEBLK
14885,2022,2022,HI,Hawaii,BRFSS,Physical Activity,Physical Activity - Behavior,Percent of adults who engage in no leisure-time physical activity,,Value,20.6,20.6,,,17.8,23.8,1325.0,,,,,,2 or more races,"(21.304850435000446, -157.85774940299973)",PA,PA1,Q047,VALUE,15,Race/Ethnicity,2 or more races,RACE,RACE2PLUS
14886,2017,2017,NE,Nebraska,Behavioral Risk Factor Surveillance System,Physical Activity,Physical Activity - Behavior,Percent of adults who engage in no leisure-time physical activity,,Value,22.5,22.5,,,11.9,38.5,59.0,,,,,,Asian,"(41.641040988001, -99.365720623)",PA,PA1,Q047,VALUE,31,Race/Ethnicity,Asian,RACE,RACEASN
14887,2014,2014,ID,Idaho,Behavioral Risk Factor Surveillance System,Obesity / Weight Status,Obesity / Weight Status,Percent of adults aged 18 years and older who have an overweight classification,,Value,43.8,43.8,,,40.8,46.9,1843.0,,65 or older,,,,,"(43.682630005, -114.363730042)",OWS,OWS1,Q037,VALUE,16,Age (years),65 or older,AGEYR,AGEYR65PLUS
14888,2012,2012,RI,Rhode Island,Behavioral Risk Factor Surveillance System,Physical Activity,Physical Activity - Behavior,Percent of adults who engage in no leisure-time physical activity,,Value,25.6,,~,Data not available because sample size is insufficient.,,,,,,,,,Hawaiian/Pacific Islander,"(41.708280193, -71.522470314)",PA,PA1,Q047,VALUE,44,Race/Ethnicity,Hawaiian/Pacific Islander,RACE,RACEHPI
14889,2015,2015,CA,California,Behavioral Risk Factor Surveillance System,Physical Activity,Physical Activity - Behavior,Percent of adults who achieve at least 300 minutes a week of moderate-intensity aerobic physical activity or 150 minutes a week of vigorous-intensity aerobic activity (or an equivalent combination),,Value,29.6,29.6,,,27.6,31.6,3191.0,,,,,,Hispanic,"(37.638640123, -120.999999538)",PA,PA1,Q045,VALUE,6,Race/Ethnicity,Hispanic,RACE,RACEHIS
14890,2020,2020,CT,Connecticut,Behavioral Risk Factor Surveillance System,Physical Activity,Physical Activity - Behavior,Percent of adults who engage in no leisure-time physical activity,,Value,19.5,19.5,,,17.1,22.2,2158.0,,,Some college or technical school,,,,"(41.56266102000046, -72.64984095199964)",PA,PA1,Q047,VALUE,9,Education,Some college or technical school,EDU,EDUCOTEC
14891,2015,2015,FL,Florida,Behavioral Risk Factor Surveillance System,Obesity / Weight Status,Obesity / Weight Status,Percent of adults aged 18 years and older who have obesity,,Value,25.9,25.9,,,24.2,27.7,5090.0,,,,Female,,,"(28.932040377, -81.928960539)",OWS,OWS1,Q036,VALUE,12,Gender,Female,GEN,FEMALE
14892,2019,2019,MI,Michigan,Behavioral Risk Factor Surveillance System,Obesity / Weight Status,Obesity / Weight Status,Percent of adults aged 18 years and older who have obesity,,Value,43.5,43.5,,,39.6,47.5,1171.0,,,,,"$15,000 - $24,999",,"(44.6613195430005, -84.71439026999968)",OWS,OWS1,Q036,VALUE,26,Income,"$15,000 - $24,999",INC,INC1525
14893,2021,2021,MN,Minnesota,Behavioral Risk Factor Surveillance System,Obesity / Weight Status,Obesity / Weight Status,Percent of adults aged 18 years and older who have an overweight classification,,Value,34.4,34.4,,,31.8,37.1,1860.0,,,,,"$75,000 or greater",,"(46.35564873600049, -94.79420050299967)",OWS,OWS1,Q037,VALUE,27,Income,"$75,000 or greater",INC,INC75PLUS
14894,2015,2015,MT,Montana,Behavioral Risk Factor Surveillance System,Physical Activity,Physical Activity - Behavior,Percent of adults who engage in no leisure-time physical activity,,Value,22.5,22.5,,,19.8,25.5,1428.0,,55 - 64,,,,,"(47.066528972, -109.424420645)",PA,PA1,Q047,VALUE,30,Age (years),55 - 64,AGEYR,AGEYR5564
14895,2019,2019,PA,Pennsylvania,Behavioral Risk Factor Surveillance System,Physical Activity,Physical Activity - Behavior,Percent of adults who engage in no leisure-time physical activity,,Value,32.7,32.7,,,30.2,35.2,1837.0,,,High school graduate,,,,"(40.79373015200048, -77.86070029399963)",PA,PA1,Q047,VALUE,42,Education,High school graduate,EDU,EDUHSGRAD
14896,2019,2019,NC,North Carolina,Behavioral Risk Factor Surveillance System,Physical Activity,Physical Activity - Behavior,Percent of adults who achieve at least 300 minutes a week of moderate-intensity aerobic physical activity or 150 minutes a week of vigorous-intensity aerobic activity (or an equivalent combination),,Value,28.7,28.7,,,25.0,32.8,771.0,,,,,Data not reported,,"(35.466220975000454, -79.15925046299964)",PA,PA1,Q045,VALUE,37,Income,Data not reported,INC,INCNR
14897,2019,2019,AL,Alabama,Behavioral Risk Factor Surveillance System,Physical Activity,Physical Activity - Behavior,Percent of adults who engage in no leisure-time physical activity,,Value,31.5,31.5,,,30.0,33.0,6688.0,Total,,,,,,"(32.84057112200048, -86.63186076199969)",PA,PA1,Q047,VALUE,1,Total,Total,OVR,OVERALL
14898,2015,2015,MO,Missouri,Behavioral Risk Factor Surveillance System,Obesity / Weight Status,Obesity / Weight Status,Percent of adults aged 18 years and older who have obesity,,Value,28.7,28.7,,,26.2,31.4,2072.0,,,College graduate,,,,"(38.635790776, -92.566300053)",OWS,OWS1,Q036,VALUE,29,Education,College graduate,EDU,EDUCOGRAD
14899,2019,2019,IN,Indiana,Behavioral Risk Factor Surveillance System,Fruits and Vegetables,Fruits and Vegetables - Behavior,Percent of adults who report consuming fruit less than one time daily,,Value,43.3,43.3,,,39.4,47.3,1043.0,,,,,"$15,000 - $24,999",,"(39.766910452000445, -86.14996019399968)",FV,FV1,Q018,VALUE,18,Income,"$15,000 - $24,999",INC,INC1525
14900,2020,2020,ND,North Dakota,Behavioral Risk Factor Surveillance System,Physical Activity,Physical Activity - Behavior,Percent of adults who engage in no leisure-time physical activity,,Value,25.6,,~,Data not available because sample size is insufficient.,,,,,,,,,Non-Hispanic Black,"(47.47531977900047, -100.11842104899966)",PA,PA1,Q047,VALUE,38,Race/Ethnicity,Non-Hispanic Black,RACE,RACEBLK
14901,2011,2011,MD,Maryland,Behavioral Risk Factor Surveillance System,Physical Activity,Physical Activity - Behavior,Percent of adults who achieve at least 150 minutes a week of moderate-intensity aerobic physical activity or 75 minutes a week of vigorous-intensity aerobic physical activity and engage in muscle-strengthening activities on 2 or more days a week,,Value,21.9,21.9,,,19.1,24.9,1448.0,,35 - 44,,,,,"(39.290580964, -76.609260111)",PA,PA1,Q044,VALUE,24,Age (years),35 - 44,AGEYR,AGEYR3544
14902,2019,2019,KY,Kentucky,Behavioral Risk Factor Surveillance System,Obesity / Weight Status,Obesity / Weight Status,Percent of adults aged 18 years and older who have an overweight classification,,Value,35.4,35.4,,,33.6,37.1,7468.0,Total,,,,,,"(37.645970271000465, -84.77497104799966)",OWS,OWS1,Q037,VALUE,21,Total,Total,OVR,OVERALL
14903,2017,2017,VA,Virginia,Behavioral Risk Factor Surveillance System,Physical Activity,Physical Activity - Behavior,Percent of adults who achieve at least 150 minutes a week of moderate-intensity aerobic physical activity or 75 minutes a week of vigorous-intensity aerobic activity (or an equivalent combination),,Value,49.2,49.2,,,45.1,53.3,1025.0,,35 - 44,,,,,"(37.542680674, -78.457890463)",PA,PA1,Q043,VALUE,51,Age (years),35 - 44,AGEYR,AGEYR3544
14904,2021,2021,LA,Louisiana,Behavioral Risk Factor Surveillance System,Physical Activity,Physical Activity - Behavior,Percent of adults who engage in no leisure-time physical activity,,Value,28.7,28.7,,,26.7,30.7,3466.0,,,,,,Non-Hispanic White,"(31.31266064400046, -92.44568007099969)",PA,PA1,Q047,VALUE,22,Race/Ethnicity,Non-Hispanic White,RACE,RACEWHT
14905,2020,2020,PA,Pennsylvania,Behavioral Risk Factor Surveillance System,Physical Activity,Physical Activity - Behavior,Percent of adults who engage in no leisure-time physical activity,,Value,27.6,27.6,,,25.3,30.0,2782.0,,,,Female,,,"(40.79373015200048, -77.86070029399963)",PA,PA1,Q047,VALUE,42,Gender,Female,GEN,FEMALE
14906,2017,2017,ID,Idaho,Behavioral Risk Factor Surveillance System,Physical Activity,Physical Activity - Behavior,Percent of adults who engage in muscle-strengthening activities on 2 or more days a week,,Value,30.9,,~,Data not available because sample size is insufficient.,,,,,,,,,Other,"(43.682630005, -114.363730042)",PA,PA1,Q046,VALUE,16,Race/Ethnicity,Other,RACE,RACEOTH
14907,2012,2012,VT,Vermont,Behavioral Risk Factor Surveillance System,Obesity / Weight Status,Obesity / Weight Status,Percent of adults aged 18 years and older who have obesity,,Value,24.5,24.5,,,21.7,27.6,1318.0,,,Some college or technical school,,,,"(43.625381239, -72.517640791)",OWS,OWS1,Q036,VALUE,50,Education,Some college or technical school,EDU,EDUCOTEC
14908,2018,2018,AK,Alaska,Behavioral Risk Factor Surveillance System,Physical Activity,Physical Activity - Behavior,Percent of adults who engage in no leisure-time physical activity,,Value,11.7,11.7,,,9.1,14.9,992.0,,,College graduate,,,,"(64.84507995700051, -147.72205903599973)",PA,PA1,Q047,VALUE,2,Education,College graduate,EDU,EDUCOGRAD
14909,2016,2016,MD,Maryland,Behavioral Risk Factor Surveillance System,Obesity / Weight Status,Obesity / Weight Status,Percent of adults aged 18 years and older who have obesity,,Value,23.2,23.2,,,22.0,24.6,7581.0,,,College graduate,,,,"(39.290580964, -76.609260111)",OWS,OWS1,Q036,VALUE,24,Education,College graduate,EDU,EDUCOGRAD
14910,2011,2011,MO,Missouri,Behavioral Risk Factor Surveillance System,Physical Activity,Physical Activity - Behavior,Percent of adults who engage in no leisure-time physical activity,,Value,28.1,28.1,,,25.7,30.7,2382.0,,,,Male,,,"(38.635790776, -92.566300053)",PA,PA1,Q047,VALUE,29,Gender,Male,GEN,MALE
14911,2021,2021,AL,Alabama,Behavioral Risk Factor Surveillance System,Physical Activity,Physical Activity - Behavior,Percent of adults who engage in no leisure-time physical activity,,Value,30.3,30.3,,,27.6,33.1,1808.0,,,,,Data not reported,,"(32.84057112200048, -86.63186076199969)",PA,PA1,Q047,VALUE,1,Income,Data not reported,INC,INCNR
14912,2014,2014,WV,West Virginia,Behavioral Risk Factor Surveillance System,Obesity / Weight Status,Obesity / Weight Status,Percent of adults aged 18 years and older who have an overweight classification,,Value,37.4,37.4,,,34.6,40.3,1395.0,,55 - 64,,,,,"(38.665510202, -80.712640135)",OWS,OWS1,Q037,VALUE,54,Age (years),55 - 64,AGEYR,AGEYR5564
14913,2011,2011,AK,Alaska,Behavioral Risk Factor Surveillance System,Obesity / Weight Status,Obesity / Weight Status,Percent of adults aged 18 years and older who have an overweight classification,,Value,34.5,,~,Data not available because sample size is insufficient.,,,,,,,,,Non-Hispanic Black,"(64.845079957001, -147.722059036)",OWS,OWS1,Q037,VALUE,2,Race/Ethnicity,Non-Hispanic Black,RACE,RACEBLK
14914,2013,2013,ND,North Dakota,Behavioral Risk Factor Surveillance System,Physical Activity,Physical Activity - Behavior,Percent of adults who achieve at least 150 minutes a week of moderate-intensity aerobic physical activity or 75 minutes a week of vigorous-intensity aerobic physical activity and engage in muscle-strengthening activities on 2 or more days a week,,Value,18.7,18.7,,,15.5,22.4,1165.0,,,,,"$50,000 - $74,999",,"(47.475319779, -100.118421049)",PA,PA1,Q044,VALUE,38,Income,"$50,000 - $74,999",INC,INC5075
14915,2021,2021,MO,Missouri,Behavioral Risk Factor Surveillance System,Physical Activity,Physical Activity - Behavior,Percent of adults who engage in no leisure-time physical activity,,Value,34.7,34.7,,,32.4,37.0,4526.0,,65 or older,,,,,"(38.635790776000476, -92.56630005299968)",PA,PA1,Q047,VALUE,29,Age (years),65 or older,AGEYR,AGEYR65PLUS
14916,2011,2011,WA,Washington,Behavioral Risk Factor Surveillance System,Physical Activity,Physical Activity - Behavior,Percent of adults who engage in muscle-strengthening activities on 2 or more days a week,,Value,44.3,44.3,,,39.1,49.6,498.0,,18 - 24,,,,,"(47.522278629, -120.47001079)",PA,PA1,Q046,VALUE,53,Age (years),18 - 24,AGEYR,AGEYR1824
14917,2019,2019,IL,Illinois,Behavioral Risk Factor Surveillance System,Physical Activity,Physical Activity - Behavior,Percent of adults who achieve at least 150 minutes a week of moderate-intensity aerobic physical activity or 75 minutes a week of vigorous-intensity aerobic physical activity and engage in muscle-strengthening activities on 2 or more days a week,,Value,26.2,26.2,,,22.7,30.2,723.0,,,,,"$50,000 - $74,999",,"(40.48501028300046, -88.99771017799969)",PA,PA1,Q044,VALUE,17,Income,"$50,000 - $74,999",INC,INC5075
14918,2013,2013,IL,Illinois,Behavioral Risk Factor Surveillance System,Physical Activity,Physical Activity - Behavior,Percent of adults who engage in muscle-strengthening activities on 2 or more days a week,,Value,32.0,32.0,,,26.3,38.2,435.0,,,,,,Non-Hispanic Black,"(40.485010283, -88.997710178)",PA,PA1,Q046,VALUE,17,Race/Ethnicity,Non-Hispanic Black,RACE,RACEBLK
14919,2021,2021,KS,Kansas,Behavioral Risk Factor Surveillance System,Obesity / Weight Status,Obesity / Weight Status,Percent of adults aged 18 years and older who have an overweight classification,,Value,28.8,28.8,,,27.6,30.1,8085.0,,,,Female,,,"(38.34774030000045, -98.20078122699965)",OWS,OWS1,Q037,VALUE,20,Gender,Female,GEN,FEMALE
14920,2021,2021,NM,New Mexico,Behavioral Risk Factor Surveillance System,Obesity / Weight Status,Obesity / Weight Status,Percent of adults aged 18 years and older who have an overweight classification,,Value,36.1,36.1,,,31.3,41.3,755.0,,,,,"$35,000 - $49,999",,"(34.52088095200048, -106.24058098499967)",OWS,OWS1,Q037,VALUE,35,Income,"$35,000 - $49,999",INC,INC3550
14921,2019,2019,MO,Missouri,Behavioral Risk Factor Surveillance System,Obesity / Weight Status,Obesity / Weight Status,Percent of adults aged 18 years and older who have obesity,,Value,34.9,34.9,,,32.6,37.3,3080.0,,,,Male,,,"(38.635790776000476, -92.56630005299968)",OWS,OWS1,Q036,VALUE,29,Gender,Male,GEN,MALE
14922,2013,2013,UT,Utah,Behavioral Risk Factor Surveillance System,Physical Activity,Physical Activity - Behavior,Percent of adults who engage in muscle-strengthening activities on 2 or more days a week,,Value,30.9,,~,Data not available because sample size is insufficient.,,,,,,,,,Hawaiian/Pacific Islander,"(39.360700171, -111.587130635)",PA,PA1,Q046,VALUE,49,Race/Ethnicity,Hawaiian/Pacific Islander,RACE,RACEHPI
14923,2016,2016,PA,Pennsylvania,Behavioral Risk Factor Surveillance System,Physical Activity,Physical Activity - Behavior,Percent of adults who engage in no leisure-time physical activity,,Value,19.4,19.4,,,17.3,21.8,1610.0,,,Some college or technical school,,,,"(40.793730152, -77.860700294)",PA,PA1,Q047,VALUE,42,Education,Some college or technical school,EDU,EDUCOTEC
